Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_LDS_BANK_CONFLICT,SQ_LDS_IDX_ACTIVE,SQ_WAVES,TCC_BUSY_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,Start_Timestamp,End_Timestamp
126,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",127,46,158569.0,0.0,405504.0,8448.0,4326200.0,15211550.0,14118347.0,4912630653159232.0,4912630653252832.0
127,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",128,23,67668.0,0.0,270336.0,2816.0,1517885.0,6032302.0,5012880.0,4912630653413633.0,4912630653449313.0
128,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",129,19,114334.0,0.0,294912.0,2048.0,2996012.0,10866677.0,9623235.0,4912630653597634.0,4912630653662754.0
129,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",130,38,56475.0,0.0,98304.0,2048.0,1224946.0,4815879.0,3941291.0,4912630653827075.0,4912630653855235.0
130,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",131,36,33144.0,0.0,70.0,4.0,64848.0,576592.0,15116.0,4912630654013955.0,4912630654026915.0
131,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",132,37,73517.0,0.0,175104.0,3648.0,1675117.0,6547154.0,4932689.0,4912630654185476.0,4912630654223716.0
132,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",133,33,29486.0,0.0,70.0,4.0,47736.0,519340.0,6531.0,4912630654384517.0,4912630654394757.0
133,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",134,41,35471.0,0.0,393216.0,8192.0,474487.0,2688650.0,1581521.0,4912630654554918.0,4912630654570118.0
134,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",135,43,28084.0,0.0,768.0,16.0,78980.0,1122579.0,37025.0,4912630654737959.0,4912630654747719.0
135,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",136,52,24264.0,0.0,2048.0,64.0,59040.0,1559158.0,44341.0,4912630654908679.0,4912630654916519.0
136,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",137,26,27603.0,0.0,196608.0,8192.0,127413.0,1899966.0,788906.0,4912630655069800.0,4912630655079880.0
137,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",138,30,30608.0,0.0,98304.0,2048.0,365090.0,2210029.0,1184958.0,4912630655234601.0,4912630655246441.0
138,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",139,38,49504.0,0.0,98304.0,2048.0,965974.0,4067755.0,3122120.0,4912630655412361.0,4912630655435882.0
139,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",140,36,32108.0,0.0,70.0,4.0,62312.0,565061.0,14274.0,4912630655589162.0,4912630655601642.0
140,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",141,38,46602.0,0.0,3072.0,64.0,242380.0,3847743.0,429649.0,4912630655770123.0,4912630655791243.0
141,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",142,57,39514.0,0.0,368.0,1.0,44988.0,663991.0,6464.0,4912630655958764.0,4912630655975724.0
142,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",143,46,156342.0,0.0,405504.0,8448.0,4248545.0,14991265.0,13977363.0,4912630656131885.0,4912630656224205.0
143,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",144,23,68734.0,0.0,270336.0,2816.0,1561767.0,6125837.0,5157272.0,4912630656386446.0,4912630656422606.0
144,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",145,19,114627.0,0.0,294912.0,2048.0,2993063.0,10893795.0,9647141.0,4912630656581167.0,4912630656646287.0
145,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",146,38,56308.0,0.0,98304.0,2048.0,1232794.0,4862952.0,3963501.0,4912630656803088.0,4912630656831088.0
146,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",147,36,34111.0,0.0,70.0,4.0,66190.0,587720.0,16018.0,4912630656992048.0,4912630657005648.0
147,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",148,37,73155.0,0.0,175104.0,3648.0,1677101.0,6610334.0,5027898.0,4912630657165809.0,4912630657204369.0
148,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",149,33,30624.0,0.0,70.0,4.0,48198.0,542142.0,6391.0,4912630657359090.0,4912630657370450.0
149,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",150,41,35872.0,0.0,393216.0,8192.0,488199.0,2758642.0,1614777.0,4912630657527891.0,4912630657543251.0
150,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",151,43,27716.0,0.0,768.0,16.0,81618.0,1121942.0,39501.0,4912630657704052.0,4912630657713972.0
151,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",152,52,24428.0,0.0,2048.0,64.0,61239.0,1572652.0,45582.0,4912630657875412.0,4912630657883412.0
152,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",153,26,27783.0,0.0,196608.0,8192.0,127576.0,1914331.0,784255.0,4912630658060533.0,4912630658070613.0
153,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",154,30,30743.0,0.0,98304.0,2048.0,344694.0,2175150.0,1169438.0,4912630658246454.0,4912630658258294.0
154,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",155,38,48281.0,0.0,98304.0,2048.0,955403.0,3980018.0,3100109.0,4912630658429495.0,4912630658452215.0
155,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",156,36,34177.0,0.0,70.0,4.0,66859.0,590580.0,16093.0,4912630658618456.0,4912630658632056.0
156,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",157,38,44988.0,0.0,3072.0,64.0,239949.0,3676845.0,412222.0,4912630658791576.0,4912630658811576.0
157,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",158,57,39540.0,0.0,368.0,1.0,45874.0,661495.0,5759.0,4912630658972857.0,4912630658989657.0
158,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",159,46,154610.0,0.0,405504.0,8448.0,4216702.0,14929177.0,13914330.0,4912630659150778.0,4912630659241978.0
159,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",160,23,67449.0,0.0,270336.0,2816.0,1544980.0,5970201.0,5033194.0,4912630659414299.0,4912630659449659.0
160,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",161,19,114255.0,0.0,294912.0,2048.0,3004659.0,10909910.0,9674293.0,4912630659615100.0,4912630659680060.0
161,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",162,38,55812.0,0.0,98304.0,2048.0,1219674.0,4820897.0,3931338.0,4912630659836541.0,4912630659864381.0
162,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",163,36,32196.0,0.0,70.0,4.0,63960.0,562292.0,14026.0,4912630660041822.0,4912630660054302.0
163,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",164,37,72641.0,0.0,175104.0,3648.0,1701820.0,6555721.0,5011252.0,4912630660205503.0,4912630660243743.0
164,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",165,33,30792.0,0.0,70.0,4.0,47312.0,544118.0,6654.0,4912630660405343.0,4912630660416863.0
165,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",166,41,35329.0,0.0,393216.0,8192.0,504768.0,2651249.0,1610178.0,4912630660577024.0,4912630660592064.0
166,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",167,43,27672.0,0.0,768.0,16.0,78752.0,1105146.0,35148.0,4912630660765345.0,4912630660774945.0
167,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",168,52,24872.0,0.0,2048.0,64.0,60522.0,1588304.0,45180.0,4912630660946786.0,4912630660954786.0
168,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",169,26,27560.0,0.0,196608.0,8192.0,127115.0,1892335.0,785567.0,4912630661105666.0,4912630661115587.0
169,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",170,30,31399.0,0.0,98304.0,2048.0,373368.0,2242243.0,1210473.0,4912630661278307.0,4912630661290467.0
170,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",171,38,48841.0,0.0,98304.0,2048.0,980195.0,4052454.0,3150741.0,4912630661455428.0,4912630661478788.0
171,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",172,36,33278.0,0.0,70.0,4.0,64670.0,573472.0,15062.0,4912630661644709.0,4912630661657509.0
172,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",173,38,46604.0,0.0,3072.0,64.0,228116.0,3892619.0,436079.0,4912630661824230.0,4912630661845350.0
173,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",174,57,39336.0,0.0,368.0,1.0,45270.0,655177.0,5739.0,4912630662026150.0,4912630662042631.0
174,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",175,46,155307.0,0.0,405504.0,8448.0,4197783.0,14952616.0,13947613.0,4912630662210311.0,4912630662301512.0
175,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",176,23,67536.0,0.0,270336.0,2816.0,1576195.0,5970110.0,5058715.0,4912630662478312.0,4912630662513513.0
176,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",177,19,113739.0,0.0,294912.0,2048.0,2981658.0,10784244.0,9553249.0,4912630662691113.0,4912630662755754.0
177,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",178,38,57076.0,0.0,98304.0,2048.0,1245001.0,4926366.0,3997318.0,4912630662923594.0,4912630662952075.0
178,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",179,36,32428.0,0.0,70.0,4.0,63746.0,568623.0,14669.0,4912630663111595.0,4912630663124395.0
179,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",180,37,74101.0,0.0,175104.0,3648.0,1714215.0,6682198.0,4969177.0,4912630663298156.0,4912630663337036.0
180,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",181,33,30561.0,0.0,70.0,4.0,49109.0,538723.0,7249.0,4912630663505517.0,4912630663516877.0
181,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",182,41,35475.0,0.0,393216.0,8192.0,465659.0,2623286.0,1548313.0,4912630663683438.0,4912630663698478.0
182,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",183,43,28406.0,0.0,768.0,16.0,77057.0,1141572.0,38694.0,4912630663863759.0,4912630663873839.0
183,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",184,52,24860.0,0.0,2048.0,64.0,64243.0,1625900.0,48067.0,4912630664034959.0,4912630664043119.0
184,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",185,26,27473.0,0.0,196608.0,8192.0,125051.0,1889293.0,819450.0,4912630664194160.0,4912630664204080.0
185,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",186,30,30591.0,0.0,98304.0,2048.0,365592.0,2176710.0,1193257.0,4912630664383761.0,4912630664395601.0
186,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",187,38,48597.0,0.0,98304.0,2048.0,974460.0,4039116.0,3137352.0,4912630664547282.0,4912630664570322.0
187,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",188,36,33894.0,0.0,70.0,4.0,64174.0,587122.0,15931.0,4912630664720562.0,4912630664734002.0
188,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",189,38,45935.0,0.0,3072.0,64.0,236702.0,3780390.0,426365.0,4912630664902003.0,4912630664922803.0
189,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",190,57,39000.0,0.0,368.0,1.0,44873.0,653006.0,6497.0,4912630665082804.0,4912630665099284.0
190,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",191,46,156769.0,0.0,405504.0,8448.0,4240592.0,14974612.0,13917376.0,4912630665266965.0,4912630665359605.0
191,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",192,23,67636.0,0.0,270336.0,2816.0,1517315.0,5933073.0,5010301.0,4912630665518006.0,4912630665553526.0
192,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",193,19,114472.0,0.0,294912.0,2048.0,2984808.0,10868549.0,9605789.0,4912630665713047.0,4912630665778007.0
193,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",194,38,55718.0,0.0,98304.0,2048.0,1225305.0,4841541.0,3948632.0,4912630665955928.0,4912630665983768.0
194,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",195,36,34386.0,0.0,70.0,4.0,68029.0,591997.0,16352.0,4912630666154809.0,4912630666168569.0
195,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",196,37,73731.0,0.0,175104.0,3648.0,1703423.0,6656224.0,4998489.0,4912630666347769.0,4912630666386650.0
196,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",197,33,29776.0,0.0,70.0,4.0,47943.0,520601.0,6615.0,4912630666558330.0,4912630666568730.0
197,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",198,41,35991.0,0.0,393216.0,8192.0,487458.0,2697698.0,1580289.0,4912630666742331.0,4912630666757851.0
198,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",199,43,27770.0,0.0,768.0,16.0,74697.0,1110671.0,36882.0,4912630666939292.0,4912630666949052.0
199,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",200,52,25094.0,0.0,2048.0,64.0,60674.0,1617788.0,45586.0,4912630667129213.0,4912630667137213.0
200,1,524288,256,0,0,16,0,32,64,"batch_decode_kernels::latent_context(float*, float const*, unsigned short const*, int, int, int, int, int, int)",201,26,28415.0,0.0,196608.0,8192.0,131978.0,1964667.0,821397.0,4912630667307454.0,4912630667317854.0
201,1,131072,256,0,0,20,4,32,64,"batch_decode_kernels::value_up(float*, float const*, unsigned short const*, int, int, int, int, unsigned long)",202,30,30393.0,0.0,98304.0,2048.0,357817.0,2161578.0,1166041.0,4912630667506335.0,4912630667518015.0
202,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",203,38,48558.0,0.0,98304.0,2048.0,967984.0,4042119.0,3122565.0,4912630667684735.0,4912630667707775.0
203,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",204,36,32405.0,0.0,70.0,4.0,65370.0,569819.0,14672.0,4912630667863456.0,4912630667875936.0
204,1,4096,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",205,38,46190.0,0.0,3072.0,64.0,236476.0,3839111.0,437735.0,4912630668066337.0,4912630668087297.0
205,1,64,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",206,57,40308.0,0.0,368.0,1.0,45502.0,665798.0,5924.0,4912630668256258.0,4912630668273218.0
206,1,540672,256,0,0,20,4,48,64,"batch_decode_kernels::routed_shared_gate_up(float*, float*, float const*, char const*, unsigned long const*, unsigned long const*, int const*, unsigned short const*, unsigned short const*, int, int, int, int, int)",207,46,155830.0,0.0,405504.0,8448.0,4240008.0,15053314.0,14037582.0,4912630668448419.0,4912630668540419.0
207,1,180224,256,0,0,24,0,32,64,"batch_decode_kernels::gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",208,23,68279.0,0.0,270336.0,2816.0,1533316.0,6045250.0,5076222.0,4912630668710340.0,4912630668746340.0
208,1,131072,256,0,0,24,0,48,64,"batch_decode_kernels::routed_shared_down(float*, float const*, float const*, char const*, unsigned long const*, int const*, float const*, unsigned short const*, int, int, int, int, int)",209,19,114047.0,0.0,294912.0,2048.0,2952801.0,10865754.0,9663590.0,4912630668929381.0,4912630668994341.0
209,1,131072,256,0,0,16,0,32,64,"batch_decode_kernels::gemv(float*, float const*, unsigned short const*, int, int, int, int)",210,38,57434.0,0.0,98304.0,2048.0,1245774.0,4939080.0,4015532.0,4912630669168902.0,4912630669197542.0
210,1,256,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",211,36,34184.0,0.0,70.0,4.0,65575.0,590983.0,16262.0,4912630669353383.0,4912630669366983.0
211,1,233472,256,0,0,16,0,32,64,"batch_decode_kernels::dual_gemv(float*, unsigned short const*, int, float*, unsigned short const*, int, float const*, int, int)",212,37,73882.0,0.0,175104.0,3648.0,1695268.0,6637790.0,4978505.0,4912630669534983.0,4912630669573704.0
212,1,256,256,1024,0,24,0,32,64,"batch_decode_kernels::kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",213,33,28270.0,0.0,70.0,4.0,45198.0,509759.0,5751.0,4912630669749064.0,4912630669759144.0
213,1,524288,256,0,0,36,4,32,64,"batch_decode_kernels::q_absorb_rope(float*, float*, float const*, unsigned short const*, int, int, int, int, int, int, int, float const*, int)",214,41,35936.0,0.0,393216.0,8192.0,498731.0,2697867.0,1595215.0,4912630669934345.0,4912630669949865.0
214,1,1024,256,0,0,16,0,32,64,"batch_decode_kernels::attention_score(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",215,43,28085.0,0.0,768.0,16.0,78026.0,1143496.0,38536.0,4912630670138666.0,4912630670148746.0
215,1,4096,256,1024,0,20,4,48,64,"void attention_kernels::softmax_rows_kernel<256>(float*, int, int, int, int)",216,52,24748.0,0.0,2048.0,64.0,59721.0,1587342.0,44665.0,4912630670323947.0,4912630670331787.0
