Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,GRBM_GUI_ACTIVE,SQ_ACTIVE_INST_FLAT,SQ_ACTIVE_INST_MISC,SQ_ACTIVE_INST_VALU,SQ_ACTIVE_INST_VMEM,SQ_THREAD_CYCLES_VALU,SQ_WAVES,Start_Timestamp,End_Timestamp
1137,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1138,17,44304.0,42.0,333.0,516.0,0.0,9753.0,4.0,4912535097428835.0,4912535097448355.0
1138,1,394240,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1139,36,595080.0,663168.0,1501280.0,13445696.0,0.0,847946000.0,6160.0,4912535097541316.0,4912535097907237.0
1139,1,22528,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1140,19,176911.0,81664.0,263296.0,1975424.0,0.0,125697792.0,352.0,4912535097999878.0,4912535098100998.0
1140,1,573440,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1141,26,351620.0,535680.0,1602304.0,9676288.0,0.0,616801024.0,8960.0,4912535098189958.0,4912535098404039.0
1141,1,6400,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1142,28,58406.0,11200.0,7600.0,29000.0,0.0,1856000.0,100.0,4912535098473800.0,4912535098501480.0
1142,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1143,21,227468.0,59776.0,286080.0,1699200.0,0.0,108677120.0,256.0,4912535098622280.0,4912535098752681.0
1143,1,6400,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1144,33,34299.0,3200.0,3700.0,19325.0,0.0,1228775.0,100.0,4912535098845961.0,4912535098859401.0
1144,1,24576,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1145,21,166594.0,64512.0,313344.0,1857792.0,0.0,118812672.0,384.0,4912535098934122.0,4912535099028682.0
1145,1,4608,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1146,21,163943.0,12096.0,58752.0,348336.0,0.0,22277376.0,72.0,4912535099129963.0,4912535099220843.0
1146,1,6400,256,1024,0,24,0,32,64,"batch_decode_kernels::prefill_kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1147,42,28907.0,900.0,2750.0,11675.0,0.0,673675.0,100.0,4912535099289803.0,4912535099300043.0
1147,1,65536,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1148,30,36742.0,14592.0,59648.0,382464.0,0.0,23961600.0,1024.0,4912535099377964.0,4912535099393164.0
1148,1,25600,256,0,0,24,0,32,64,"batch_decode_kernels::prefill_q_rope(float*, float const*, int, int, int, int, int, float const*, int)",1149,45,25340.0,1600.0,3600.0,59200.0,0.0,1958400.0,400.0,4912535099469164.0,4912535099476844.0
1149,1,25600,256,0,0,64,0,96,64,"void batch_decode_kernels::flash_prefill<8>(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1150,27,66559.0,16700.0,55100.0,208300.0,0.0,13331200.0,400.0,4912535099560685.0,4912535099593485.0
1150,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1151,30,59938.0,11520.0,53504.0,330240.0,0.0,21006336.0,256.0,4912535099701805.0,4912535099730765.0
1151,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1152,21,169070.0,44032.0,208896.0,1239552.0,0.0,79259648.0,256.0,4912535099795246.0,4912535099890606.0
1152,1,6400,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1153,33,32748.0,3200.0,3700.0,19325.0,0.0,1228775.0,100.0,4912535099955726.0,4912535099968206.0
1153,1,512,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1154,21,173263.0,1344.0,6528.0,38704.0,0.0,2475264.0,8.0,4912535100057487.0,4912535100153007.0
1154,1,1600,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1155,57,39125.0,650.0,3000.0,10025.0,0.0,476745.0,25.0,4912535100216688.0,4912535100232528.0
1155,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1156,17,44875.0,41.0,330.0,515.0,0.0,9680.0,4.0,4912535100342448.0,4912535100362128.0
1156,1,394240,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1157,36,576993.0,639936.0,1443640.0,13019512.0,0.0,821503760.0,6160.0,4912535100436849.0,4912535100791570.0
1157,1,22528,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1158,19,178511.0,81664.0,263296.0,1975424.0,0.0,125697792.0,352.0,4912535100863410.0,4912535100965811.0
1158,1,573440,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1159,26,337143.0,517760.0,1545088.0,9328896.0,0.0,594699008.0,8960.0,4912535101043571.0,4912535101248532.0
1159,1,6400,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1160,28,58550.0,11200.0,7600.0,29000.0,0.0,1856000.0,100.0,4912535101330933.0,4912535101358613.0
1160,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1161,21,226007.0,59776.0,286080.0,1699200.0,0.0,108677120.0,256.0,4912535101425653.0,4912535101555254.0
1161,1,6400,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1162,33,33062.0,3200.0,3700.0,19325.0,0.0,1228775.0,100.0,4912535101642454.0,4912535101654774.0
1162,1,24576,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1163,21,165542.0,64512.0,313344.0,1857792.0,0.0,118812672.0,384.0,4912535101777975.0,4912535101871735.0
1163,1,4608,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1164,21,164645.0,12096.0,58752.0,348336.0,0.0,22277376.0,72.0,4912535101997976.0,4912535102089656.0
1164,1,6400,256,1024,0,24,0,32,64,"batch_decode_kernels::prefill_kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1165,42,29363.0,900.0,2750.0,11675.0,0.0,673675.0,100.0,4912535102191896.0,4912535102201976.0
1165,1,65536,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1166,30,34790.0,14592.0,59648.0,382464.0,0.0,23961600.0,1024.0,4912535102292697.0,4912535102307097.0
1166,1,25600,256,0,0,24,0,32,64,"batch_decode_kernels::prefill_q_rope(float*, float const*, int, int, int, int, int, float const*, int)",1167,45,24359.0,1600.0,3600.0,59200.0,0.0,1958400.0,400.0,4912535102398617.0,4912535102405977.0
1167,1,25600,256,0,0,64,0,96,64,"void batch_decode_kernels::flash_prefill<8>(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1168,27,69515.0,16700.0,55100.0,208300.0,0.0,13331200.0,400.0,4912535102499258.0,4912535102533658.0
1168,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1169,30,61199.0,11520.0,53504.0,330240.0,0.0,21006336.0,256.0,4912535102617338.0,4912535102647098.0
1169,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1170,21,170443.0,44032.0,208896.0,1239552.0,0.0,79259648.0,256.0,4912535102725019.0,4912535102821019.0
1170,1,6400,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1171,33,32431.0,3200.0,3700.0,19325.0,0.0,1228775.0,100.0,4912535102916540.0,4912535102929180.0
1171,1,512,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1172,21,177637.0,1344.0,6528.0,38704.0,0.0,2475264.0,8.0,4912535103024380.0,4912535103123421.0
1172,1,1600,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1173,57,39025.0,650.0,3000.0,10025.0,0.0,476665.0,25.0,4912535103222941.0,4912535103238941.0
1173,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1174,17,45277.0,43.0,336.0,517.0,0.0,9832.0,4.0,4912535103371742.0,4912535103391422.0
1174,1,394240,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1175,36,625984.0,686400.0,1558920.0,13871880.0,0.0,874388240.0,6160.0,4912535103481022.0,4912535103866144.0
1175,1,22528,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1176,19,177090.0,81664.0,263296.0,1975424.0,0.0,125697792.0,352.0,4912535103945024.0,4912535104046625.0
1176,1,573440,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1177,26,375323.0,553600.0,1659520.0,10023680.0,0.0,638903040.0,8960.0,4912535104152865.0,4912535104381506.0
1177,1,6400,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1178,28,58718.0,11200.0,7600.0,29000.0,0.0,1856000.0,100.0,4912535104496707.0,4912535104524547.0
1178,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1179,21,223677.0,59776.0,286080.0,1699200.0,0.0,108677120.0,256.0,4912535104612867.0,4912535104740868.0
1179,1,6400,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1180,33,33063.0,3200.0,3700.0,19325.0,0.0,1228775.0,100.0,4912535104826468.0,4912535104839268.0
1180,1,24576,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1181,21,165406.0,64512.0,313344.0,1857792.0,0.0,118812672.0,384.0,4912535104938469.0,4912535105032229.0
1181,1,4608,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1182,21,164282.0,12096.0,58752.0,348336.0,0.0,22277376.0,72.0,4912535105111589.0,4912535105202630.0
1182,1,6400,256,1024,0,24,0,32,64,"batch_decode_kernels::prefill_kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1183,42,28932.0,900.0,2750.0,11675.0,0.0,673675.0,100.0,4912535105275750.0,4912535105285990.0
1183,1,65536,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1184,30,35489.0,14592.0,59648.0,382464.0,0.0,23961600.0,1024.0,4912535105348070.0,4912535105362471.0
1184,1,25600,256,0,0,24,0,32,64,"batch_decode_kernels::prefill_q_rope(float*, float const*, int, int, int, int, int, float const*, int)",1185,45,23885.0,1600.0,3600.0,59200.0,0.0,1958400.0,400.0,4912535105466151.0,4912535105473671.0
1185,1,25600,256,0,0,64,0,96,64,"void batch_decode_kernels::flash_prefill<8>(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1186,27,68454.0,16700.0,55100.0,208300.0,0.0,13331200.0,400.0,4912535105583112.0,4912535105617032.0
1186,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1187,30,60081.0,11520.0,53504.0,330240.0,0.0,21006336.0,256.0,4912535105703752.0,4912535105732872.0
1187,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1188,21,170675.0,44032.0,208896.0,1239552.0,0.0,79259648.0,256.0,4912535105826793.0,4912535105923113.0
1188,1,6400,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1189,33,33846.0,3200.0,3700.0,19325.0,0.0,1228775.0,100.0,4912535105993513.0,4912535106006633.0
1189,1,512,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1190,21,174020.0,1344.0,6528.0,38704.0,0.0,2475264.0,8.0,4912535106072394.0,4912535106168554.0
1190,1,1600,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1191,57,38132.0,650.0,3000.0,10025.0,0.0,476675.0,25.0,4912535106238154.0,4912535106253995.0
1191,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1192,17,43699.0,39.0,320.0,518.0,0.0,9433.0,4.0,4912535106361195.0,4912535106380235.0
1192,1,394240,256,19968,0,36,4,48,64,"void batch_decode_kernels::grouped_expert_gate_up<16, 1>(float const*, char const*, unsigned long const*, unsigned long const*, int const*, int const*, float*, unsigned short*, int, int, int, int, int)",1193,36,528063.0,570240.0,1270720.0,11740960.0,0.0,742177040.0,6160.0,4912535106483276.0,4912535106806477.0
1193,1,22528,256,19968,0,32,0,48,64,"batch_decode_kernels::mfma_gate_up_swiglu(float*, float const*, unsigned short const*, unsigned short const*, int, int, int)",1194,19,179419.0,81664.0,263296.0,1975424.0,0.0,125697792.0,352.0,4912535106913518.0,4912535107016238.0
1194,1,573440,256,11264,0,24,0,48,64,"void batch_decode_kernels::grouped_expert_down<16, 1>(float const*, unsigned short const*, char const*, unsigned long const*, int const*, int const*, float*, int, int, int, int)",1195,26,322300.0,464000.0,1373440.0,8286720.0,0.0,528392960.0,8960.0,4912535107095918.0,4912535107290319.0
1195,1,6400,256,0,0,12,4,32,64,"batch_decode_kernels::reduce_routes_add(float*, float const*, float const*, int, int, int)",1196,28,58489.0,11200.0,7600.0,29000.0,0.0,1856000.0,100.0,4912535107378160.0,4912535107406000.0
1196,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1197,21,224184.0,59776.0,286080.0,1699200.0,0.0,108677120.0,256.0,4912535107504080.0,4912535107632561.0
1197,1,6400,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1198,33,32138.0,3200.0,3700.0,19325.0,0.0,1228775.0,100.0,4912535107736401.0,4912535107748561.0
1198,1,24576,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1199,21,166401.0,64512.0,313344.0,1857792.0,0.0,118812672.0,384.0,4912535107814482.0,4912535107909042.0
1199,1,4608,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1200,21,166140.0,12096.0,58752.0,348336.0,0.0,22277376.0,72.0,4912535108006482.0,4912535108098483.0
1200,1,6400,256,1024,0,24,0,32,64,"batch_decode_kernels::prefill_kv_norm_rope(unsigned short*, float const*, unsigned short const*, int, int, int, int, int, int, float const*, int, float)",1201,42,27499.0,900.0,2750.0,11675.0,0.0,673675.0,100.0,4912535108198163.0,4912535108207763.0
1201,1,65536,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1202,30,35137.0,14592.0,59648.0,382464.0,0.0,23961600.0,1024.0,4912535108274324.0,4912535108288724.0
1202,1,25600,256,0,0,24,0,32,64,"batch_decode_kernels::prefill_q_rope(float*, float const*, int, int, int, int, int, float const*, int)",1203,45,24611.0,1600.0,3600.0,59200.0,0.0,1958400.0,400.0,4912535108354804.0,4912535108362164.0
1203,1,25600,256,0,0,64,0,96,64,"void batch_decode_kernels::flash_prefill<8>(float*, float const*, float const*, unsigned short const*, int, int, int, int, int, int, int, float)",1204,27,68178.0,16700.0,55100.0,208300.0,0.0,13331200.0,400.0,4912535108428084.0,4912535108461844.0
1204,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_head_gemm(float*, float const*, unsigned short const*, int, int, int, int, int, int, unsigned long)",1205,30,59510.0,11520.0,53504.0,330240.0,0.0,21006336.0,256.0,4912535108558325.0,4912535108586965.0
1205,1,16384,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1206,21,168462.0,44032.0,208896.0,1239552.0,0.0,79259648.0,256.0,4912535108684085.0,4912535108779126.0
1206,1,6400,256,1024,0,12,4,32,64,"batch_decode_kernels::rmsnorm(float*, float const*, unsigned short const*, int, int, float)",1207,33,31766.0,3200.0,3700.0,19325.0,0.0,1228775.0,100.0,4912535108872086.0,4912535108884246.0
1207,1,512,256,11264,0,24,0,48,64,"batch_decode_kernels::mfma_gemm(float*, float const*, unsigned short const*, int, int, int, int)",1208,21,174071.0,1344.0,6528.0,38704.0,0.0,2475264.0,8.0,4912535108950327.0,4912535109047127.0
1208,1,1600,64,0,0,16,0,48,64,"void moe_kernels::router_topk_wave64_kernel<64>(float*, float const*, int*, float*, int, int, int, int, int, float)",1209,57,38358.0,650.0,3000.0,10025.0,0.0,476800.0,25.0,4912535109143767.0,4912535109159448.0
1209,1,256,256,1024,0,12,4,64,64,"batch_decode_kernels::align_routes(int const*, int, int, int, int*, int*, int*)",1210,17,44616.0,36.0,315.0,510.0,0.0,9297.0,4.0,4912535109223128.0,4912535109242648.0
